region,title,url,publish_date,source
Latin_America,Mindefensa revela los coletazos en materia de seguridad para Colombia con la presencia indefinida de EE. UU. en Venezuela,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/mindefensa-revela-los-coletazos-en-materia-de-seguridad-para-colombia-con-la-presencia-indefinida-de-ee-uu-en-venezuela-3523340,2026-01-10,eltiempo.com
Latin_America,"Eln, frontera y elecciones: los efectos en Colombia del quiebre del régimen chavista en Venezuela",https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/eln-frontera-y-elecciones-los-efectos-en-colombia-del-quiebre-del-regimen-chavista-en-venezuela-3523336,2026-01-10,eltiempo.com
Latin_America,"Nicaragua excarcela a ""decenas"" de presos en medio de presiones de Estados Unidos",https://www.larepublica.co/globoeconomia/nicaragua-excarcela-a-decenas-de-presos-en-medio-de-presiones-de-estados-unidos-4303842,2026-01-10,larepublica.co
Latin_America,Gustavo Petro y Donald Trump entran en tregua con primera cita a la vista: lo que está en juego entre Bogotá y Washington,https://www.eltiempo.com/politica/gobierno/gustavo-petro-y-donald-trump-entran-en-tregua-con-primera-cita-a-la-vista-lo-que-esta-en-juego-entre-bogota-y-washington-3523349,2026-01-10,eltiempo.com
Latin_America,Como avanço da direita na América Latina pode ajudar Venezuela,https://www.gazetadopovo.com.br/mundo/como-avanco-direita-america-latina-pode-contribuir-reconstrucao-venezuela/,2026-01-10,gazetadopovo.com.br
Latin_America,‘Con Estados Unidos compartimos el interés por el bienestar del pueblo venezolano’: canciller Rosa Villavicencio,https://www.eltiempo.com/politica/gobierno/con-estados-unidos-compartimos-el-interes-por-el-bienestar-del-pueblo-venezolano-canciller-rosa-villavicencio-3523358,2026-01-10,eltiempo.com
Latin_America,Nobel nega possibilidade de entrega do Prêmio da Paz a Trump,https://www.gazetadopovo.com.br/mundo/nobel-nega-possibilidade-de-entrega-do-premio-da-paz-a-trump-apos-sugestao-de-maria-corina/,2026-01-10,gazetadopovo.com.br
Latin_America,"‘Aspiramos a que Maduro enfrente condena de cadena perpetua por actos de tortura’: Kelvi Zambrano, sobre el nuevo proceso presentado en EE. UU.",https://www.eltiempo.com/mundo/venezuela/aspiramos-a-que-maduro-enfrente-condena-de-cadena-perpetua-por-actos-de-tortura-el-nuevo-proceso-presentado-en-estados-unidos-contra-el-chavista-3523204,2026-01-10,eltiempo.com
Latin_America,El orden mundial hobbesiano de Donald Trump,https://www.eltiempo.com/mundo/eeuu-y-canada/el-orden-mundial-hobbesiano-de-donald-trump-3523320,2026-01-10,eltiempo.com
Latin_America,Nicaragua excarcela a presos políticos en aniversario del Gobierno ante presión de Trump,https://urgente24.com/mundo/nicaragua-excarcela-presos-politicos-aniversario-del-gobierno-presion-trump-n616785,2026-01-10,urgente24.com
Latin_America,Cuatro conceptos claves para entender el pensamiento y las acciones de Donald Trump en la región,https://www.eltiempo.com/mundo/eeuu-y-canada/cuatro-conceptos-claves-para-entender-el-pensamiento-y-las-acciones-de-donald-trump-en-la-region-3523330,2026-01-10,eltiempo.com
Latin_America,"‘La Casa Blanca debería priorizar ser vista como un socio, no como amenaza’",https://www.eltiempo.com/mundo/eeuu-y-canada/la-casa-blanca-deberia-priorizar-ser-vista-como-un-socio-no-como-amenaza-3523323,2026-01-10,eltiempo.com
Latin_America,Trump afirma que “todos van a estar felices” con la transición en Venezuela tras la captura de Maduro,https://www.hsbnoticias.com/trump-afirma-que-todos-van-a-estar-felices-con-la-transicion-en-venezuela-tras-la-captura-de-maduro/,2026-01-10,hsbnoticias.com
Latin_America,"Trump gira roleta de regime na Venezuela e quer GroenlÃ¢ndia, diz Ian Bremmer",https://www1.folha.uol.com.br/ilustrissima/2026/01/trump-gira-roleta-de-regime-na-venezuela-e-quer-groenlandia-diz-ian-bremmer.shtml,2026-01-10,uol.com.br
Latin_America,"'O Brasil nÃ£o tem jeito', escreve leitor sobre retorno de Eduardo Cunha Ã polÃ­tica",https://www1.folha.uol.com.br/paineldoleitor/2026/01/o-brasil-nao-tem-jeito-escreve-leitor-sobre-retorno-de-eduardo-cunha-a-politica.shtml,2026-01-10,uol.com.br
Latin_America,"'Temos que investir no nosso reforÃ§o militar', diz leitor sobre aÃ§Ãµes de Trump na Venezuela",https://www1.folha.uol.com.br/paineldoleitor/2026/01/temos-que-investir-no-nosso-reforco-militar-diz-leitor-sobre-acoes-de-trump-na-venezuela.shtml,2026-01-10,uol.com.br
Latin_America,Nicarágua liberta pessoas presas por comemorarem captura de Maduro,https://www.metropoles.com/mundo/nicaragua-liberta-pessoas-presas-por-comemorarem-captura-de-maduro,2026-01-10,metropoles.com
Latin_America,Petro revela cuál será el regalo que le llevará a Trump en su visita a la Casa Blanca,https://eltabloide.com.co/mas/actualidad/petro-revela-cual-sera-el-regalo-que-le-llevara-a-trump-en-su-visita-a-la-casa-blanca/,2026-01-10,eltabloide.com.co
Latin_America,"VÍDEO: Jornal Anhanguera 2ª Edição-TO de sábado, 10 de janeiro de 2026",https://g1.globo.com/to/tocantins/edicao/2026/01/10/video-jornal-anhanguera-2-edicao-to-de-sabado-10-de-janeiro-de-2026.ghtml,2026-01-10,globo.com
Latin_America,Sylvia Colombo: Venezuela tem disputa Team Delcy contra Team Cabello,https://www1.folha.uol.com.br/colunas/sylvia-colombo/2026/01/venezuela-tem-disputa-team-delcy-contra-team-cabello.shtml,2026-01-10,uol.com.br
Latin_America,PT tenta usar crise na Venezuela contra a direita e reaviva divisÃµes internas,https://www1.folha.uol.com.br/poder/2026/01/pt-tenta-usar-crise-na-venezuela-contra-a-direita-e-reaviva-divisoes-internas.shtml,2026-01-10,uol.com.br
Latin_America,Elio Gaspari: Uma das acusaÃ§Ãµes contra Maduro era piada pronta,https://www1.folha.uol.com.br/colunas/eliogaspari/2026/01/uma-das-acusacoes-contra-maduro-era-piada-pronta.shtml,2026-01-10,uol.com.br
Latin_America,"'Estoy pasando por el mejor momento de mi carrera, de mi vida': la última entrevista de Yeison Jiménez con EL TIEMPO",https://www.eltiempo.com/cultura/musica-y-libros/estoy-pasando-por-el-mejor-momento-de-mi-carrera-de-mi-vida-la-ultima-entrevista-de-yeison-jimenez-con-el-tiempo-3475403,2026-01-10,eltiempo.com
Latin_America,Crise na Venezuela e atrito de Petro com Trump jÃ¡ influenciam eleiÃ§Ãµes na ColÃ´mbia,https://www1.folha.uol.com.br/mundo/2026/01/crise-na-venezuela-e-atrito-de-petro-com-trump-ja-influenciam-eleicoes-na-colombia.shtml,2026-01-10,uol.com.br
Latin_America,Vídeos: morre Manoel Carlos,https://g1.globo.com/pop-arte/playlist/videos-morre-manoel-carlos.ghtml,2026-01-10,globo.com
Latin_America,"PrisÃ£o de Maduro deve ter pouco efeito no trÃ¡fico de drogas na regiÃ£o, dizem especialistas",https://www1.folha.uol.com.br/mundo/2026/01/prisao-de-maduro-deve-ter-pouco-efeito-no-trafico-de-drogas-na-regiao-dizem-especialistas.shtml,2026-01-10,uol.com.br
